,Entry ID,Jurisdiction,health_region,Date announced,Date implemented,Intervention category,Intervention type,Intervention summary,"Primary source
(news release or specific resource)",Secondary source,Level,"Indigenous 
population group",Source type
203,QC344,Que.,Mauricie,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
204,QC344,Que.,Saguenay,2020-08-19 00:00:00,2020-08-19 00:00:00,Openings,Openings - education,"Who: Minister of health and social services
What: Lifted the suspension of education and instructional services provided by educational insitutions
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
205,QC345,Que.,Capitale-Nationale,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced the possibility for schools to reduce class hours by 50% for students in grade 10 and 11, provided that distance learning is provided to compensate for reduced hours
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
206,QC345,Que.,Montréal,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced the possibility for schools to reduce class hours by 50% for students in grade 10 and 11, provided that distance learning is provided to compensate for reduced hours
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
207,QC345,Que.,Estrie,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced the possibility for schools to reduce class hours by 50% for students in grade 10 and 11, provided that distance learning is provided to compensate for reduced hours
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
208,QC345,Que.,Mauricie,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced the possibility for schools to reduce class hours by 50% for students in grade 10 and 11, provided that distance learning is provided to compensate for reduced hours
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
209,QC345,Que.,Saguenay,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced the possibility for schools to reduce class hours by 50% for students in grade 10 and 11, provided that distance learning is provided to compensate for reduced hours
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
210,QC347,Que.,Capitale-Nationale,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - daycares,"Who: Minister of health and social services
What: Lifted the limit on the number of students allowed in daycares located in schools
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
211,QC347,Que.,Montréal,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - daycares,"Who: Minister of health and social services
What: Lifted the limit on the number of students allowed in daycares located in schools
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
212,QC347,Que.,Estrie,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - daycares,"Who: Minister of health and social services
What: Lifted the limit on the number of students allowed in daycares located in schools
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
213,QC347,Que.,Mauricie,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - daycares,"Who: Minister of health and social services
What: Lifted the limit on the number of students allowed in daycares located in schools
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
214,QC347,Que.,Saguenay,2020-08-19 00:00:00,2020-08-24 00:00:00,Policy,Openings - daycares,"Who: Minister of health and social services
What: Lifted the limit on the number of students allowed in daycares located in schools
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-885-2020-anglais.pdf?1597868919,Not applicable,Provincial/territorial,No,CIHI
215,QC351,Que.,Capitale-Nationale,2020-08-26 00:00:00,2020-08-26 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that students may remove masks in university facilities, colleges and professional schools when a distance of 1.5 metres is maintained
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-913-2020-anglais.pdf?1598531589,Not applicable,Provincial/territorial,No,CIHI
216,QC351,Que.,Montréal,2020-08-26 00:00:00,2020-08-26 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that students may remove masks in university facilities, colleges and professional schools when a distance of 1.5 metres is maintained
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-913-2020-anglais.pdf?1598531589,Not applicable,Provincial/territorial,No,CIHI
217,QC351,Que.,Estrie,2020-08-26 00:00:00,2020-08-26 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that students may remove masks in university facilities, colleges and professional schools when a distance of 1.5 metres is maintained
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-913-2020-anglais.pdf?1598531589,Not applicable,Provincial/territorial,No,CIHI
218,QC351,Que.,Mauricie,2020-08-26 00:00:00,2020-08-26 00:00:00,Policy,Openings - education,"Who: Minister of health and social services
What: Announced that students may remove masks in university facilities, colleges and professional schools when a distance of 1.5 metres is maintained
Effective until: ",https://cdn-contenu.quebec.ca/cdn-contenu/adm/min/sante-services-sociaux/publications-adm/lois-reglements/decret-913-2020-anglais.pdf?1598531589,Not applicable,Provincial/territorial,No,CIHI
