,Unnamed: 0,Entry ID,Jurisdiction,Health Region,Implemented,Category,Type,Summary,Source,Level,Source type,Expired,Industry
269,120,,Ont.,Simcoe Muskoka,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00,None
270,121,,Ont.,Simcoe Muskoka,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-28T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
271,122,,Ont.,Simcoe Muskoka,2021-03-01T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-07T00:00:00,"Personal care, Activities, Restaurants & eating places, Fitness, Nightlife, Clothing stores"
272,123,,Ont.,Simcoe Muskoka,2021-03-08T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-21T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
274,149,,Ont.,Toronto,2020-11-23T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00,"Personal care, Activities, Restaurants & eating places, Fitness, Nightlife, Clothing stores"
275,150,,Ont.,Toronto,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-07T00:00:00,None
276,151,,Ont.,Toronto,2021-03-08T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-21T00:00:00,"Personal care, Activities, Restaurants & eating places, Fitness, Nightlife, Clothing stores"
277,152,,Ont.,Wellington Dufferin Guelph,2020-11-07T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00,"Personal care, Restaurants & eating places, Activities"
278,153,,Ont.,Wellington Dufferin Guelph,2020-11-16T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00,"Personal care, Restaurants & eating places, Activities, Nightlife"
279,154,,Ont.,Wellington Dufferin Guelph,2020-12-14T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
280,155,,Ont.,Wellington Dufferin Guelph,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00,None
281,156,,Ont.,Wellington Dufferin Guelph,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
282,157,,Ont.,Windsor Essex,2020-11-07T00:00:00,Openings,Green - Prevent,"All things open with restrictions in place except high risk areas, which remain closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-15T00:00:00,None
283,158,,Ont.,Windsor Essex,2020-11-16T00:00:00,Restrictions,Yellow - Protect,"What: Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-22T00:00:00,"Personal care, Restaurants & eating places, Activities"
284,159,,Ont.,Windsor Essex,2020-11-23T00:00:00,Restrictions,Orange - Restrict,"What: Recreation and services permited with restrictions. Oxygen bars, steam rooms, saunas, bath houses and other adult venues, closed. Public health measures for high risk settings. Restaurants & eating places, cinemas, performing arts, and some personal care operate with restrictions. ",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-11-29T00:00:00,"Personal care, Restaurants & eating places, Activities, Nightlife"
285,160,,Ont.,Windsor Essex,2020-11-30T00:00:00,Closures,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-13T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
286,161,,Ont.,Windsor Essex,2020-12-14T00:00:00,Closures,Grey - Lockdown,"What: Closures of non-essential services and recreation. Retail permitted to be open for curbside pick-up or delivery only.
Restaurants, bars, and food and drink establishments will only be able to provide takeout, drive-through and delivery. Indoor and outdoor dining services are prohibited;
Personal care services closed;
Casinos, bingo halls and other gaming establishments closed; and
Indoor sports and recreational facilities, including pools, closed with limited exceptions.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2020-12-25T00:00:00,"Personal care, Activities, Restaurants & eating places, Fitness, Nightlife, Clothing stores"
287,162,,Ont.,Windsor Essex,2020-12-26T00:00:00,Restrictions,Stay-at-home,https://covid-19.ontario.ca/zones-and-restrictions,https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-02-15T00:00:00,None
288,163,,Ont.,Windsor Essex,2021-02-16T00:00:00,Openings,Red - Control,"What: Closures of indoor gyms and fitness centres (i.e., exercise classes and weight and exercise rooms);
Casinos, bingo halls and other gaming establishments;
Indoor cinemas, performing arts centres and venues, (except for rehearsing or performing a recorded or broadcasted performance subject to conditions, including no spectators);
Spectator areas in racing venues;
Interactive exhibits or exhibits with high risk of personal contact in museums, galleries, zoos, science centres, landmarks, etc.; Restaurants and events closed.",https://data.ontario.ca/dataset/cbb4d08c-4e56-4b07-9db6-48335241b88a/resource/ce9f043d-f0d4-40f0-9b96-4c8a83ded3f6/download/response_framework.csv,,Ontario Data Catalogue,2021-03-14T00:00:00,"Restaurants & eating places, Fitness, Activities, Nightlife"
